"id","urlhref","datetime","text","urlimg","channal"
147,"https://time.kz/news/society/2021/06/29/1323-sluchaya-covid-19-i-pnevmonii-s-priznakami-kvi-vyyavili-v-kazahstane-za-27-28-iyunya","10:26","1323 случая COVID-19 и пневмонии с признаками КВИ выявили в Казахстане за 27-28 июня
1323 случая COVID-19 (КВИ+) и пневмонии с признаками коронавирусной инфекции (КВИ-) выявили в Казахстане за 27-28 июня, сообщает пресс-служба министерства здравоохранения.«С 13 марта 2020 года по 28 июня 2021 года КВИ+: заболеваемость – 421 121 (1321 за минувшие сутки), смертность – 4336 (двадцать за 27 июня); с 13 марта 2020 года по 27 июня 2021 года КВИ-: заболеваемость – 56 942 (два за минувшие сутки), смертность – 3446 (три за 27 июня)», - говорится в распространенном в воскресенье сообщении.По информации минздрава, на данный момент лечение от КВИ продолжают получать 24 022 человека (–20 746 КВИ+ и 1276 КВИ), из них в стационарах находится – 7125 пациентов, на амбулаторном уровне – 16 897 пациентов.«Из числа заболевших КВИ+ и КВИ- находятся: в тяжелом состоянии – 458 пациентов, в состоянии крайней степени тяжести – 104 пациентов, на аппаратах ИВЛ (искусственной вентиляции легких – КазТАГ) – 70 пациента», - сказано в сообщении.Выздоровели от COVID-19 в Казахстане, по официальным данным, 394 039 человек.Первый компонент вакцины от коронавируса, по сообщению минздрава, получили 3 246 795 человек, второй компонент – 1 954 372.По сообщению КазТАГ","None","https://time.kz"
146,"https://time.kz/news/society/2021/06/29/zaderzhan-byvshij-rukovoditel-filiala-enbek-atyrau","10:32","Задержан бывший руководитель филиала «Енбек-Атырау»
Задержан бывший руководитель филиала «Енбек-Атырау», сообщает «Ак Жайык».«Антикоррупционной службой задержан бывший руководитель филиала «Енбек-Атырау», входящего в структуру РГП «Енбек» комитета уголовно-исполнительной системы министерства внутренних дел (МВД) РК. Директор предприятия, ранее находившийся в розыске, был задержан в Актау. Сейчас его водворили в атырауское СИЗО», - говорится в сообщении первоисточника.В пресс-службе антикоррупционной службы факт задержания подтвердили.Как отмечается, в июне 2020 года антикоррупционная служба по Атырауской области начала досудебное расследование по части 3 статьи 366 (неоднократное получение взятки группой лиц по предварительному сговору) УК РК в отношении руководителя филиала «Енбек-Атырау» КУИС МВД РК и других лиц по факту получения взятки при заключении договоров с субподрядчиками.Также к этому обвинению добавилась еще часть 3 статьи 189 (присвоение или растрата, то есть хищение чужого имущества, вверенного виновному, группой по предварительному сговору лицом с использованием своего служебного положения) УК РК.Как сообщает издание, «Енбек-Атырау» был подрядчиком проекта строительства девяти фонтанов в Атырау, в том числе известного фонтана в Жилгородке. Проект стоимостью почти Т1 млрд был приостановлен после начавшегося досудебного расследования по фактам хищения подрядчиком бюджетных средств.Кроме того, в 2019 году «Енбек-Атырау» выиграл тендер на освещение 50 дворов многоквартирных жилых домов стоимостью в Т354 млн.По сообщению КазТАГ","None","https://time.kz"
145,"https://time.kz/news/politics/2021/06/29/o-neobhodimosti-obyazatelnoj-vaktsinatsii-v-zapadnyh-regionah-kazahstana-zayavil-mamin","10:53","О необходимости обязательной вакцинации в западных регионах Казахстана заявил Мамин
О необходимости обязательной вакцинации в западных регионах Казахстана заявил премьер-министр Казахстана Аскар Мамин.«Акимам необходимо усилить темпы вакцинации, особенно в Мангистауской, Атырауской, Западно-Казахстанской областях. Очевидна необходимость введения обязательной вакцинации в трудовых коллективах, в сферах услуг и образования», - сказал Мамин на заседании правительства во вторник.При этом он отметил, что во всех регионах «красной зоны» должны действовать ограничительные меры, усилена работа мониторинговых групп, обеспечена готовность резервных инфекционных коек, достаточность лекарственных средств и медицинских изделий.По сообщению КазТАГ","None","https://time.kz"
144,"https://time.kz/news/mirovye-novosti/2021/06/29/minfin-ssha-predupredil-o-vozmozhnosti-novogo-krizisa-i-yuridicheskogo-defolta-posle-31-iyulya","12:25","Минфин США предупредил о возможности нового кризиса и юридического дефолта после 31 июля
Государственный долг США может привести страну к юридическому дефолту и новому кризису после 31 июля, сообщили в министерстве финансов Соединенных Штатов.«Государственный долг США может привести страну к юридическому дефолту и новому кризису после 31 июля. Чтобы этого не произошло, конгрессу необходимо отменить заморозку предельного размера госдолга страны», - сказала министр финансов США Джанет Йеллен на слушаниях в комитете по ассигнованиям конгресса США.По ее словам, правительство США после кризиса 2008 года постоянно повышает в законе предельный размер долга, чтобы можно было размещать новые гособлигации для привлечения денег в дефицитный бюджет и погашать предыдущие долги. В 2019 году конгресс разрешил неограниченно увеличивать госдолг только до 31 июля 2021 года. После этой даты наступает заморозка потолка госдолга. Но пандемия вынудила правительство США запустить антикризисную программу – печатать доллары для помощи населению и бизнесу, и выкупать на рынке облигации, чтобы подд ержать спрос на новые госзаймы. В итоге в марте 2021 года государственный долг США достиг нового рекорда $28 трлн, или 101% ВВП, впервые превысив размер экономики страны. Ранее по плану минфина США это должно было произойти через 10 лет. В это же время дефицит бюджета крупнейшей экономики мира обновил рекорд. Если конгресс США до начала августа не повысит предельный размер госдолга, то это приведет к «абсолютно катастрофическим экономическим последствиям».«Я считаю, что это усилит финансовый кризис, поставит под угрозу рабочие места и сбережения американцев, и это в то время, когда мы все еще восстанавливаемся после пандемии», - заявила министр.Глава минфина призвала конгресс «принять меры по повышению потолка задолженности как можно скорее».«Мы не можем мириться с любой возможностью дефолта по государственному долгу. Вполне возможно, что мы можем достичь этой точки. Необходимо срочно разрешить неограниченно увеличивать госдолг», - считает Йеллен.Республиканцы выступают против повышения потолка госдолга, и требуют, чтобы президент США Джо Байден и его коллеги-демократы в правительстве сократили расходы бюджета, или приняли другие меры для снижения госдолга. По сообщению КазТАГ","None","https://time.kz"
143,"https://time.kz/news/politics/2021/06/29/ajmagambetov-prizval-ustanovit-trevozhnye-knopki-v-kazhdom-obekte-obrazovaniya","12:27","Аймагамбетов призвал установить «тревожные кнопки» в каждом объекте образования
«Тревожные кнопки» должны быть в каждом объекте образования, считает министр образования и науки РК Асхат Аймагамбетов.«Анализ событий в городе Казани показал необходимость введения в казахстанских школах четкого алгоритма действий на реагирование в чрезвычайных ситуациях, подготовки педагогов и учащихся, дальнейшего материально-технического оснащения организаций образования. Как мы знаем, в международной практике есть такие инструменты, как «тревожная кнопка», они должны быть в каждом объекте образования», - сказал Аймагамбетов в ходе заседания правительства во вторник.По словам министра, проанализировав все эти ситуации, в ведомстве приняли нормативно-правовые акты, чтобы противостоять террористическим угрозам.«В связи с этим, безопасность объектов образования осуществляется в соответствии со стандартными требованиями к оснащению организации системами видеонаблюдения», - добавил министр.Аймагамбетов отметил, что министерством ведется работа по дальнейшему укреплению материально-технического оснащения организаций образования.«Первое – обеспечение объектов образования системами видеонаблюдения, второе – обеспеченность специализированными системами. Ведется работа по установке тревожных кнопок. Для педагогов и учеников мы должны внедрить четкий алгоритм действий по реагированию», - подытожил глава ведомства. По сообщению КазТАГ","None","https://time.kz"
142,"https://time.kz/news/economics/2021/06/29/na-211-mlrd-tenge-sokratilis-za-yanvar-maj-pensionnye-nakopleniya-kazahstantsev-natsbank","12:29","На 211 млрд тенге сократились за январь-май пенсионные накопления казахстанцев - Нацбанк
Пенсионные накопления казахстанцев сократились за январь-май 2021 года на Т211 млрд или на 1,6%, заявляет Национальный банк Казахстана.«Пенсионные накопления вкладчиков по состоянию на 1 июня 2021 года составили Т12,703 трлн, уменьшившись за январь-май 2021 года на Т211 млрд, или на 1,6%», - говорится в информации, распространенной во вторник.Согласно информации, число индивидуальных пенсионных счетов по обязательным пенсионным взносам, с учетом счетов без накоплений, на 1 июня составило 10,9 млн.Выплачено за январь-май 2021 года пенсионерам Т1,5 трлн. «Чистый» доход от инвестирования пенсионных активов вырос на Т654 млрд до Т6,2 трлн.Доля государственных и негосударственных ценных бумаг эмитентов РК составляет 41% и 26% совокупного инвестиционного портфеля ЕНПФ на 1 июня. По сообщению КазТАГ","None","https://time.kz"
151,"https://time.kz/news/events/2021/06/28/muzhchina-popal-pod-passazhirskij-poezd-nur-sultan-uralsk","13:13","Мужчина попал под пассажирский поезд «Нур-Султан – Уральск»
Мужчина попал под пассажирский поезд «Нур-Султан – Уральск», сообщает «Мой город».«25-летний мужчина переходил железнодорожные пути в неустановленном месте и попал под пассажирский поезд «Нур-Султан – Уральск», - говорится в сообщении в понедельник.В пресс-службе управления здравоохранения Западно-Казахстанской области сообщили, что пострадавший был доставлен в городскую многопрофильную больницу Уральска.Полиция начала досудебное расследование по части 1 статьи 344 (нарушение правил безопасности движения железнодорожного транспорта) УК РК. По сообщению КазТАГ","None","https://time.kz"
141,"https://time.kz/news/society/2021/06/29/na-skame-podsudimyh-48-chelovek-v-aktobe-nachalsya-sud-po-delu-o-finpiramidah","15:51","На скамье подсудимых 48 человек: В Актобе начался суд по делу о финпирамидах
В Актобе начался суд по громкому и резонансному делу о финансовых пирамидах, на скамье подсудимых оказались 48 человек, 31 из них находится под стражей, сообщает «Диапазон».«Все они по данным следствия участвовали в незаконной деятельности пирамид «Гарант 24 Ломбард», «Естет Ломбард», «Выгодный займ», - говорится в сообщении первоисточника.Как отмечается, в компаниях людям обещали вознаграждения по вкладам, намного больше, чем в банках. Кроме того, пирамиды покупали у казахстанцев автомобили по цене выше рыночной, но рассчитываться обещали с покупателями в рассрочку.Так, по данным суда, на работников и организаторов этих компаний написали заявления больше 17 тысяч человек.Также сообщается, что многих подсудимых защищают адвокаты из других регионов, из-за того, что суд не может обеспечить конференц-связь, они будут вынуждены приезжать на каждый судебный процесс. «Вот у нас сейчас один микрофон, он был у прокуроров, теперь нам передали. Он не обрабатывается после каждого, а ведь у нас пандемия, Актюбинская область в желтой зоне», - высказалась адвокат.По сообщению КазТАГ","None","https://time.kz"
139,"https://time.kz/news/politics/2021/06/29/tokaev-primet-uchastie-v-vi-kaspijskom-sammite-v-ashhabade-osenyu-tekushhego-goda","16:09","Токаев примет участие в VI Каспийском саммите в Ашхабаде осенью текущего года
Состоялся телефонный разговор Касым-Жомарта Токаева с президентом Туркменистана Гурбангулы Бердымухамедовым, сообщает Акорда.«Подтвердив неизменный характер казахско-туркменских отношений дружбы, добрососедства и стратегического партнерства, лидеры стран обсудили широкий спектр вопросов двустороннего взаимодействия», - говорится в сообщении.В целях придания практического импульса всестороннему сотрудничеству Гурбангулы Бердымухамедов пригласил Касым-Жомарта Токаева посетить в этом году Туркменистан с официальным визитом, в рамках которого ожидается подписание ряда важных соглашений.Глава государства с благодарностью принял приглашение, а также выразил готовность принять участие в предстоящем осенью текущего года VI Каспийском саммите в Ашхабаде.Кроме того, стороны обменялись мнениями о дальнейших коллективных мерах по активизации региональной кооперации, обеспечению стабильности и безопасности в Центральной Азии. Касым-Жомарт Токаев поддержал инициативу Гурбангулы Бердымухамедова организовать очередную Консультативную встречу глав государств Центральной Азии в Туркменистане.Президент Казахстана тепло поздравил Гурбангулы Бердымухамедова с днем рождения, пожелав ему дальнейших успехов в ответственной государственной деятельности в интересах и на благо процветания братского Туркменистана. По сообщению КазТАГ","None","https://time.kz"
140,"https://time.kz/news/society/2021/06/29/dopolnitelnuyu-shtatnuyu-edinitsu-shkolnyh-psihologov-prosyat-v-minobrazovaniya-rk","16:09","Дополнительную штатную единицу школьных психологов просят в минобразования РК
Дополнительную штатную единицу для школьных психологов попросил министр образования и науки РК Асхат Аймагамбетов, сообщает корреспондент агентства.«Комфортные условия пребывания обучающихся обеспечивают педагоги-психологи, которые ежедневно оказывают помощь и поддержку детям, оказавшимся в трудной жизненной ситуации. С 1 января 2019 года, при успешном прохождении национального тестирования, педагогам-психологам присваивается категория педагогического мастерства и выплачивается доплата от 30% до 50%», - сказал Аймагамбетов в ходе заседания правительства во вторник.По словам министра, мировая практика показывает, что для повышения эффективности психологического сопровождения учащихся, требуется дополнительная штатная единица.«Этот вопрос тоже требует решения. В дальнейшем, в целях усиления деятельности психологических служб будут разработаны единые для всей страны требования к деятельности психологических служб, а также правила профилактики правонарушений среди несовершеннолетних. В части воспитательной работы будут предприняты следующие меры: интеграция учебного компонента для формирования устойчивого психоэмоционального развития обучающихся, внедрение нового формата взаимодействия школ и родителей, усиление ценностно-ориентированного ко мпонента урока и воспитательной работы», - заключил глава ведомства. По сообщению КазТАГ","None","https://time.kz"
